node,trace,policy,cache_pct,size_mb,hp,threads,rep,miss,tp,requests,footprint_mb,n_objects
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lru,10,78994,27,1,1,0.3697,0.05,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lru,10,78994,27,1,2,0.3697,0.05,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lru,10,78994,27,1,3,0.3697,0.05,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lruforgive,10,78994,27,1,1,0.3682,0.05,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lruforgive,10,78994,27,1,2,0.3682,0.05,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lruforgive,10,78994,27,1,3,0.3682,0.05,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifo,10,78994,27,1,1,NA,NA,NA,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifo,10,78994,27,1,2,NA,NA,NA,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifo,10,78994,27,1,3,NA,NA,NA,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifoforgive,10,78994,27,1,1,NA,NA,8029604,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifoforgive,10,78994,27,1,2,NA,NA,8029604,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifoforgive,10,78994,27,1,3,NA,NA,8029604,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lru,0.1,790,26,1,1,0.4545,0.09,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lru,0.1,790,26,1,2,0.4545,0.09,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lru,0.1,790,26,1,3,0.4545,0.09,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lruforgive,0.1,790,26,1,1,0.4537,0.08,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lruforgive,0.1,790,26,1,2,0.4537,0.08,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,lruforgive,0.1,790,26,1,3,0.4537,0.08,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifo,0.1,790,26,1,1,0.4537,0.09,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifo,0.1,790,26,1,2,0.4537,0.09,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifo,0.1,790,26,1,3,0.4537,0.09,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifoforgive,0.1,790,26,1,1,0.4536,0.08,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifoforgive,0.1,790,26,1,2,0.4536,0.08,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_0,s3fifoforgive,0.1,790,26,1,3,0.4536,0.08,13934481,789944.0128,4739943
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lru,10,1241,26,1,1,0.0978,1.10,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lru,10,1241,26,1,2,0.0978,1.10,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lru,10,1241,26,1,3,0.0978,1.10,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lruforgive,10,1241,26,1,1,0.0981,0.46,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lruforgive,10,1241,26,1,2,0.0981,0.46,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lruforgive,10,1241,26,1,3,0.0980,0.46,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifo,10,1241,26,1,1,0.1180,1.17,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifo,10,1241,26,1,2,0.1180,1.15,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifo,10,1241,26,1,3,0.1180,1.16,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifoforgive,10,1241,26,1,1,0.117,0.52,13010781,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifoforgive,10,1241,26,1,2,0.117,0.51,13010781,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifoforgive,10,1241,26,1,3,0.117,0.52,13010781,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lru,0.1,12,20,1,1,0.3714,2.23,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lru,0.1,12,20,1,2,0.3714,2.24,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lru,0.1,12,20,1,3,0.3714,2.24,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lruforgive,0.1,12,20,1,1,0.3444,0.69,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lruforgive,0.1,12,20,1,2,0.3444,0.69,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,lruforgive,0.1,12,20,1,3,0.3444,0.70,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifo,0.1,12,20,1,1,0.3411,2.40,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifo,0.1,12,20,1,2,0.3411,2.42,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifo,0.1,12,20,1,3,0.3411,2.40,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifoforgive,0.1,12,20,1,1,0.3366,0.97,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifoforgive,0.1,12,20,1,2,0.3366,0.96,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_1,s3fifoforgive,0.1,12,20,1,3,0.3366,0.97,22462799,12406.272,1645508
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lru,10,8411,27,1,1,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lru,10,8411,27,1,2,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lru,10,8411,27,1,3,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lruforgive,10,8411,27,1,1,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lruforgive,10,8411,27,1,2,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lruforgive,10,8411,27,1,3,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,s3fifo,10,8411,27,1,1,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,s3fifo,10,8411,27,1,2,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,s3fifo,10,8411,27,1,3,NA,NA,NA,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,s3fifoforgive,10,8411,27,1,1,NA,0.75,596881208,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,s3fifoforgive,10,8411,27,1,2,NA,0.76,596881208,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,s3fifoforgive,10,8411,27,1,3,NA,0.77,596881208,84105.5232,7360947
node3.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,alibabaBlock_10,lru,0.1,84,22,1,1,NA,1.47,755674273,84105.5232,7360947
